Longitude,Latitude
nan,nan
nan,nan
3494.37,2949.93
3496.46,2951.33
3498.56,2952.73
3500.65,2954.14
3502.76,2955.55
3504.74,2956.86
3506.83,2958.27
3508.94,2959.68
3511.05,2961.09
3513.16,2962.5
3515.26,2963.9
3517.36,2965.31
3519.33,2966.62
3521.44,2968.03
3523.54,2969.45
3525.64,2970.86
3527.74,2972.26
3529.85,2973.68
3531.82,2975
3533.91,2976.4
3536.01,2977.8
3538.11,2979.2
3540.21,2980.61
3542.3,2982.01
3544.41,2983.41
3546.51,2984.81
3548.48,2986.13
3550.59,2987.54
3552.68,2988.94
3554.78,2990.34
3556.88,2991.75
3558.97,2993.14
3561.07,2994.54
3563.17,2995.94
3565.27,2997.34
3567.24,2998.65
3569.34,3000.06
3571.43,3001.45
3573.53,3002.86
3575.63,3004.26
3577.73,3005.67
3579.84,3007.08
3581.82,3008.4
3583.93,3009.81
3586.07,3011.23
3588.2,3012.65
3590.18,3013.98
3592.33,3015.41
3594.34,3016.74
3596.49,3018.18
3598.52,3019.53
3600.69,3020.98
3602.73,3022.34
3604.77,3023.71
3606.96,3025.18
3609.01,3026.54
3611.07,3027.92
3613.13,3029.29
3615.19,3030.67
3617.26,3032.05
3619.47,3033.52
3621.53,3034.9
3623.6,3036.28
3625.66,3037.67
3627.75,3039.05
3629.8,3040.43
3631.87,3041.81
3633.94,3043.2
3636.02,3044.58
3638.22,3046.06
3640.3,3047.44
3642.38,3048.83
3644.46,3050.22
3646.55,3051.62
3648.63,3053.01
3650.71,3054.4
3652.8,3055.79
3654.89,3057.18
3656.97,3058.58
3659.05,3059.98
3661,3061.29
3663.09,3062.68
3665.18,3064.08
3667.27,3065.47
3669.35,3066.86
3671.45,3068.26
3673.54,3069.66
3675.65,3071.06
3677.75,3072.47
3679.86,3073.87
3681.97,3075.29
3683.94,3076.6
3686.05,3078.02
3688.16,3079.43
3690.27,3080.83
3692.38,3082.23
3694.49,3083.64
3696.44,3084.95
3698.54,3086.35
3700.64,3087.74
3702.74,3089.14
3704.83,3090.55
3706.94,3091.95
3709.02,3093.34
3711.1,3094.73
3713.2,3096.13
3715.28,3097.53
3717.37,3098.92
3719.46,3100.31
3721.55,3101.7
3723.64,3103.1
3725.73,3104.5
3727.81,3105.89
3729.9,3107.28
3731.98,3108.67
3734.06,3110.05
3736.13,3111.43
3738.21,3112.81
3740.27,3114.21
3742.34,3115.6
3744.41,3116.99
3746.49,3118.37
3748.55,3119.74
3750.63,3121.11
3752.73,3122.48
3754.82,3123.85
3756.89,3125.25
3759.1,3126.74
3761.19,3128.14
3763.26,3129.53
3765.34,3130.93
3767.29,3132.24
3769.5,3133.71
3771.59,3135.1
3773.67,3136.5
3775.75,3137.91
3777.71,3139.21
3779.8,3140.62
3781.9,3142.02
3783.99,3143.42
3786.11,3144.82
3788.2,3146.22
3790.29,3147.64
3792.39,3149.06
3794.49,3150.47
3796.47,3151.79
3798.57,3153.2
3800.69,3154.6
3802.81,3156.01
3804.94,3157.42
3806.92,3158.74
3809.02,3160.15
3811.14,3161.57
3813.26,3162.98
3815.38,3164.4
3817.34,3165.72
3819.46,3167.14
3821.56,3168.57
3823.68,3169.96
3825.8,3171.37
3827.78,3172.69
3829.87,3174.09
3831.97,3175.5
3834.07,3176.91
3836.17,3178.33
3838.26,3179.75
3840.37,3181.14
3842.32,3182.45
3844.42,3183.85
3846.52,3185.26
3848.6,3186.66
3850.69,3188.06
3852.78,3189.47
3854.87,3190.89
3856.97,3192.28
3859.06,3193.68
3861.16,3195.08
3863.12,3196.39
3865.21,3197.79
3867.31,3199.2
3869.41,3200.6
3871.5,3202.01
3873.61,3203.43
3875.58,3204.75
3877.69,3206.18
3879.81,3207.6
3881.94,3209.03
3883.92,3210.37
3886.06,3211.82
3888.04,3213.16
3890.17,3214.59
3892.31,3216.03
3894.3,3217.38
3896.43,3218.83
3898.42,3220.18
3900.57,3221.64
3902.57,3223
3904.7,3224.46
3906.72,3225.82
3908.87,3227.27
3910.88,3228.63
3913.04,3230.1
3915.05,3231.47
3917.07,3232.84
3919.22,3234.31
3921.24,3235.69
3923.4,3237.16
3925.4,3238.54
3927.41,3239.93
3929.56,3241.4
3931.56,3242.77
3933.69,3244.25
3935.7,3245.62
3937.85,3247.1
3939.84,3248.48
3941.97,3249.95
3943.96,3251.33
3946.11,3252.81
3948.11,3254.19
3950.23,3255.65
3952.22,3257.03
3954.36,3258.5
3956.34,3259.88
3958.47,3261.35
3960.46,3262.72
3962.58,3264.2
3964.57,3265.57
3966.7,3267.03
3968.7,3268.41
3970.82,3269.87
3972.81,3271.23
3974.93,3272.7
3976.92,3274.06
3979.05,3275.53
3981.04,3276.9
3983.17,3278.36
3985.29,3279.82
3987.27,3281.18
3989.39,3282.66
3991.49,3284.11
3993.46,3285.47
3995.58,3286.93
3997.54,3288.29
3999.66,3289.74
4001.77,3291.18
4003.74,3292.54
4005.9,3293.99
3412.81,2891.31
3414.99,2892.76
3417.02,2894.12
3419.2,2895.57
3421.23,2896.92
3423.41,2898.37
3425.43,2899.72
3427.59,2901.16
3429.61,2902.5
3431.76,2903.94
3433.77,2905.27
3435.92,2906.7
3437.93,2908.04
3440.07,2909.46
3442.21,2910.88
3444.21,2912.24
3446.32,2913.66
3448.43,2915.08
3450.42,2916.4
3452.53,2917.8
3454.67,2919.21
3456.79,2920.64
3458.88,2922.05
3460.85,2923.36
3462.95,2924.76
3465.04,2926.15
3467.14,2927.54
3469.25,2928.94
3471.34,2930.36
3473.42,2931.76
3475.53,2933.17
3477.63,2934.57
3479.6,2935.87
3481.7,2937.27
3483.8,2938.67
3485.91,2940.07
3488.02,2941.47
3490.12,2942.87
3492.24,2944.27
3494.21,2945.6
3496.32,2947.02
3498.41,2948.42
3500.52,2949.83
3502.61,2951.25
3504.71,2952.65
3506.68,2953.97
3508.78,2955.38
3510.89,2956.79
3512.99,2958.2
3515.1,2959.62
3517.19,2961.02
3519.29,2962.42
3521.27,2963.74
3523.38,2965.16
3525.48,2966.57
3527.58,2967.98
3529.68,2969.38
3531.78,2970.79
3533.76,2972.11
3535.84,2973.51
3537.94,2974.91
3540.05,2976.31
3542.15,2977.72
3544.24,2979.11
3546.35,2980.51
3548.45,2981.91
3550.42,2983.23
3552.54,2984.64
3554.62,2986.03
3556.73,2987.43
3558.83,2988.83
3560.92,2990.22
3563.03,2991.62
3565.13,2993.02
3567.22,2994.42
3569.2,2995.73
3571.31,2997.14
3573.4,2998.53
3575.5,2999.94
3577.59,3001.34
3579.69,3002.74
3581.8,3004.15
3583.78,3005.47
3585.9,3006.88
3588.02,3008.3
3590.15,3009.73
3592.15,3011.06
3594.28,3012.49
3596.29,3013.83
3598.44,3015.27
3600.47,3016.62
3602.64,3018.08
3604.68,3019.44
3606.71,3020.81
3608.91,3022.27
3610.96,3023.64
3613.01,3025.02
3615.07,3026.39
3617.14,3027.77
3619.21,3029.14
3621.42,3030.62
3623.48,3032
3625.54,3033.38
3627.62,3034.76
3629.7,3036.14
3631.75,3037.51
3633.82,3038.89
3635.91,3040.27
3637.98,3041.65
3640.19,3043.13
3642.27,3044.52
3644.34,3045.91
3646.42,3047.31
3648.51,3048.71
3650.58,3050.09
3652.66,3051.48
3654.75,3052.87
3656.84,3054.28
3658.93,3055.68
3661.02,3057.07
3662.96,3058.37
3665.04,3059.76
3667.13,3061.15
3669.23,3062.55
3671.31,3063.93
3673.41,3065.32
3675.51,3066.71
3677.62,3068.11
3679.73,3069.51
3681.84,3070.92
3683.95,3072.32
3685.93,3073.64
3688.05,3075.05
3690.15,3076.45
3692.26,3077.85
3694.37,3079.26
3696.48,3080.66
3698.44,3081.97
3700.53,3083.37
3702.63,3084.77
3704.73,3086.18
3706.83,3087.59
3708.93,3089
3711,3090.4
3713.08,3091.81
3715.16,3093.22
3717.24,3094.63
3719.32,3096.03
3721.4,3097.43
3723.49,3098.84
3725.57,3100.24
3727.66,3101.65
3729.72,3103.05
3731.8,3104.45
3733.87,3105.84
3735.95,3107.23
3738.02,3108.62
3740.09,3110.01
3742.17,3111.4
3744.24,3112.77
3746.31,3114.14
3748.39,3115.51
3750.45,3116.86
3752.53,3118.22
3754.62,3119.57
3756.75,3120.94
3758.85,3122.34
3761.08,3123.83
3763.15,3125.22
3765.23,3126.61
3767.31,3128.01
3769.25,3129.3
3771.46,3130.77
3773.56,3132.16
3775.65,3133.57
3777.73,3134.98
3779.68,3136.28
3781.77,3137.68
3783.87,3139.09
3785.96,3140.49
3788.07,3141.89
3790.17,3143.29
3792.27,3144.72
3794.37,3146.13
3796.47,3147.54
3798.44,3148.85
3800.54,3150.25
3802.66,3151.65
3804.78,3153.06
3806.91,3154.48
3808.89,3155.8
3811,3157.22
3813.11,3158.64
3815.23,3160.05
3817.35,3161.47
3819.32,3162.8
3821.44,3164.23
3823.53,3165.65
3825.63,3167.04
3827.75,3168.44
3829.74,3169.76
3831.84,3171.16
3833.95,3172.57
3836.06,3173.98
3838.16,3175.39
3840.24,3176.8
3842.34,3178.19
3844.3,3179.5
3846.41,3180.9
3848.51,3182.31
3850.6,3183.71
3852.69,3185.12
3854.78,3186.53
3856.85,3187.94
3858.94,3189.32
3861.04,3190.73
3863.14,3192.14
3865.1,3193.45
3867.19,3194.86
3869.29,3196.27
3871.38,3197.68
3873.48,3199.09
3875.58,3200.5
3877.56,3201.82
3879.67,3203.24
3881.79,3204.66
3883.93,3206.09
3885.91,3207.43
3888.06,3208.87
3890.05,3210.2
3892.17,3211.64
3894.3,3213.08
3896.3,3214.44
3898.43,3215.89
3900.43,3217.25
3902.57,3218.71
3904.57,3220.07
3906.7,3221.53
3908.71,3222.89
3910.86,3224.35
3912.88,3225.71
3915.03,3227.19
3917.05,3228.56
3919.06,3229.94
3921.21,3231.41
3923.23,3232.79
3925.39,3234.27
3927.4,3235.65
3929.41,3237.04
3931.56,3238.51
3933.56,3239.88
3935.69,3241.36
3937.7,3242.73
3939.84,3244.21
3941.84,3245.58
3943.98,3247.05
3945.98,3248.43
3948.11,3249.9
3950.12,3251.27
3952.25,3252.74
3954.25,3254.1
3956.38,3255.57
3958.37,3256.96
3960.5,3258.43
3962.49,3259.8
3964.62,3261.27
3966.6,3262.63
3968.73,3264.1
3970.72,3265.47
3972.84,3266.94
3974.83,3268.31
3976.96,3269.77
3978.95,3271.15
3981.08,3272.61
3983.06,3273.98
3985.18,3275.45
3987.3,3276.91
3989.28,3278.28
3991.41,3279.75
3993.52,3281.19
3995.49,3282.55
3997.61,3283.99
3999.57,3285.34
4001.69,3286.78
4003.8,3288.22
4005.78,3289.57
4007.91,3291.02
3412.81,2891.31
3414.99,2892.76
3417.02,2894.12
3419.2,2895.57
3421.23,2896.92
3423.41,2898.37
3425.43,2899.72
3427.59,2901.16
3429.61,2902.5
3431.76,2903.94
3433.77,2905.27
3435.92,2906.7
3437.93,2908.04
3440.07,2909.46
3442.21,2910.88
3444.21,2912.24
3446.32,2913.66
3448.43,2915.08
3450.42,2916.4
3452.53,2917.8
3454.67,2919.21
3456.79,2920.64
3458.88,2922.05
3460.85,2923.36
3462.95,2924.76
3465.04,2926.15
3467.14,2927.54
3469.25,2928.94
3471.34,2930.36
3473.42,2931.76
3475.53,2933.17
3477.63,2934.57
3479.6,2935.87
3481.7,2937.27
3483.8,2938.67
3485.91,2940.07
3488.02,2941.47
3490.12,2942.87
3492.24,2944.27
3494.21,2945.6
3496.32,2947.02
3498.41,2948.42
3500.52,2949.83
3502.61,2951.25
3504.71,2952.65
3506.68,2953.97
3508.78,2955.38
3510.89,2956.79
3512.99,2958.2
3515.1,2959.62
3517.19,2961.02
3519.29,2962.42
3521.27,2963.74
3523.38,2965.16
3525.48,2966.57
3527.58,2967.98
3529.68,2969.38
3531.78,2970.79
3533.76,2972.11
3535.84,2973.51
3537.94,2974.91
3540.05,2976.31
3542.15,2977.72
3544.24,2979.11
3546.35,2980.51
3548.45,2981.91
3550.42,2983.23
3552.54,2984.64
3554.62,2986.03
3556.73,2987.43
3558.83,2988.83
3560.92,2990.22
3563.03,2991.62
3565.13,2993.02
3567.22,2994.42
3569.2,2995.73
3571.31,2997.14
3573.4,2998.53
3575.5,2999.94
3577.59,3001.34
3579.69,3002.74
3581.8,3004.15
3583.78,3005.47
3585.9,3006.88
3588.02,3008.3
3590.15,3009.73
3592.15,3011.06
3594.28,3012.49
3596.29,3013.83
3598.44,3015.27
3600.47,3016.62
3602.64,3018.08
3604.68,3019.44
3606.71,3020.81
3608.91,3022.27
3610.96,3023.64
3613.01,3025.02
3615.07,3026.39
3617.14,3027.77
3619.21,3029.14
3621.42,3030.62
3623.48,3032
3625.54,3033.38
3627.62,3034.76
3629.7,3036.14
3631.75,3037.51
3633.82,3038.89
3635.91,3040.27
3637.98,3041.65
3640.19,3043.13
3642.27,3044.52
3644.34,3045.91
3646.42,3047.31
3648.51,3048.71
3650.58,3050.09
3652.66,3051.48
3654.75,3052.87
3656.84,3054.28
3658.93,3055.68
3661.02,3057.07
3662.96,3058.37
3665.04,3059.76
3667.13,3061.15
3669.23,3062.55
3671.31,3063.93
3673.41,3065.32
3675.51,3066.71
3677.62,3068.11
3679.73,3069.51
3681.84,3070.92
3683.95,3072.32
3685.93,3073.64
3688.05,3075.05
3690.15,3076.45
3692.26,3077.85
3694.37,3079.26
3696.48,3080.66
3698.44,3081.97
3700.53,3083.37
3702.63,3084.77
3704.73,3086.18
3706.83,3087.59
3708.93,3089
3711,3090.4
3713.08,3091.81
3715.16,3093.22
3717.24,3094.63
3719.32,3096.03
3721.4,3097.43
3723.49,3098.84
3725.57,3100.24
3727.66,3101.65
3729.72,3103.05
3731.8,3104.45
3733.87,3105.84
3735.95,3107.23
3738.02,3108.62
3740.09,3110.01
3742.17,3111.4
3744.24,3112.77
3746.31,3114.14
3748.39,3115.51
3750.45,3116.86
3752.53,3118.22
3754.62,3119.57
3756.75,3120.94
3758.85,3122.34
3761.08,3123.83
3763.15,3125.22
3765.23,3126.61
3767.31,3128.01
3769.25,3129.3
3771.46,3130.77
3773.56,3132.16
3775.65,3133.57
3777.73,3134.98
3779.68,3136.28
3781.77,3137.68
3783.87,3139.09
3785.96,3140.49
3788.07,3141.89
3790.17,3143.29
3792.27,3144.72
3794.37,3146.13
3796.47,3147.54
3798.44,3148.85
3800.54,3150.25
3802.66,3151.65
3804.78,3153.06
3806.91,3154.48
3808.89,3155.8
3811,3157.22
3813.11,3158.64
3815.23,3160.05
3817.35,3161.47
3819.32,3162.8
3821.44,3164.23
3823.53,3165.65
3825.63,3167.04
3827.75,3168.44
3829.74,3169.76
3831.84,3171.16
3833.95,3172.57
3836.06,3173.98
3838.16,3175.39
3840.24,3176.8
3842.34,3178.19
3844.3,3179.5
3846.41,3180.9
3848.51,3182.31
3850.6,3183.71
3852.69,3185.12
3854.78,3186.53
3856.85,3187.94
3858.94,3189.32
3861.04,3190.73
3863.14,3192.14
3865.1,3193.45
3867.19,3194.86
3869.29,3196.27
3871.38,3197.68
3873.48,3199.09
3875.58,3200.5
3877.56,3201.82
3879.67,3203.24
3881.79,3204.66
3883.93,3206.09
3885.91,3207.43
3888.06,3208.87
3890.05,3210.2
3892.17,3211.64
3894.3,3213.08
3896.3,3214.44
3898.43,3215.89
3900.43,3217.25
3902.57,3218.71
3904.57,3220.07
3906.7,3221.53
3908.71,3222.89
3910.86,3224.35
3912.88,3225.71
3915.03,3227.19
3917.05,3228.56
3919.06,3229.94
3921.21,3231.41
3923.23,3232.79
3925.39,3234.27
3927.4,3235.65
3929.41,3237.04
3931.56,3238.51
3933.56,3239.88
3935.69,3241.36
3937.7,3242.73
3939.84,3244.21
3941.84,3245.58
3943.98,3247.05
3945.98,3248.43
3948.11,3249.9
3950.12,3251.27
3952.25,3252.74
3954.25,3254.1
3956.38,3255.57
3958.37,3256.96
3960.5,3258.43
3962.49,3259.8
3964.62,3261.27
3966.6,3262.63
3968.73,3264.1
3970.72,3265.47
3972.84,3266.94
3974.83,3268.31
3976.96,3269.77
3978.95,3271.15
3981.08,3272.61
3983.06,3273.98
3985.18,3275.45
3987.3,3276.91
3989.28,3278.28
3991.41,3279.75
3993.52,3281.19
3995.49,3282.55
3997.61,3283.99
3999.57,3285.34
4001.69,3286.78
4003.8,3288.22
4005.78,3289.57
4007.91,3291.02
3414.76,2888.42
3416.93,2889.87
3418.97,2891.22
3421.14,2892.67
3423.17,2894.01
3425.36,2895.46
3427.38,2896.82
3429.53,2898.26
3431.55,2899.6
3433.7,2901.04
3435.71,2902.38
3437.86,2903.81
3439.87,2905.15
3442,2906.57
3444.16,2908.01
3446.16,2909.36
3448.26,2910.78
3450.37,2912.19
3452.35,2913.51
3454.46,2914.91
3456.6,2916.32
3458.74,2917.78
3460.82,2919.19
3462.77,2920.51
3464.86,2921.91
3466.94,2923.3
3469.03,2924.69
3471.15,2926.1
3473.27,2927.5
3475.36,2928.88
3477.47,2930.3
3479.56,2931.7
3481.51,2933.01
3483.61,2934.42
3485.71,2935.83
3487.82,2937.24
3489.92,2938.65
3492.01,2940.06
3494.12,2941.47
3496.1,2942.79
3498.22,2944.19
3500.32,2945.6
3502.41,2947
3504.52,2948.41
3506.61,2949.81
3508.6,2951.13
3510.69,2952.54
3512.8,2953.95
3514.9,2955.36
3517.01,2956.78
3519.1,2958.18
3521.2,2959.58
3523.18,2960.9
3525.3,2962.32
3527.4,2963.73
3529.49,2965.14
3531.59,2966.54
3533.7,2967.95
3535.67,2969.27
3537.75,2970.66
3539.85,2972.06
3541.96,2973.46
3544.06,2974.87
3546.15,2976.26
3548.26,2977.66
3550.36,2979.06
3552.33,2980.38
3554.45,2981.79
3556.54,2983.18
3558.64,2984.58
3560.73,2985.98
3562.83,2987.36
3564.93,2988.76
3567.04,2990.17
3569.14,2991.57
3571.1,2992.88
3573.21,2994.29
3575.3,2995.68
3577.41,2997.09
3579.5,2998.49
3581.61,2999.89
3583.72,3001.3
3585.69,3002.62
3587.81,3004.03
3589.94,3005.45
3592.08,3006.87
3594.07,3008.19
3596.21,3009.62
3598.22,3010.95
3600.38,3012.39
3602.4,3013.74
3604.58,3015.19
3606.62,3016.55
3608.66,3017.91
3610.86,3019.37
3612.91,3020.74
3614.96,3022.11
3617.03,3023.48
3619.09,3024.85
3621.15,3026.23
3623.37,3027.7
3625.43,3029.08
3627.5,3030.47
3629.56,3031.85
3631.64,3033.24
3633.7,3034.62
3635.76,3036.01
3637.83,3037.4
3639.9,3038.78
3642.12,3040.27
3644.19,3041.67
3646.26,3043.06
3648.34,3044.46
3650.43,3045.87
3652.49,3047.26
3654.56,3048.66
3656.65,3050.06
3658.74,3051.46
3660.83,3052.87
3662.9,3054.26
3664.85,3055.56
3666.92,3056.96
3669.01,3058.35
3671.1,3059.75
3673.18,3061.13
3675.27,3062.53
3677.37,3063.91
3679.49,3065.3
3681.6,3066.7
3683.72,3068.1
3685.83,3069.5
3687.82,3070.81
3689.94,3072.21
3692.05,3073.61
3694.16,3075
3696.28,3076.4
3698.39,3077.81
3700.36,3079.11
3702.45,3080.5
3704.56,3081.9
3706.66,3083.3
3708.77,3084.71
3710.88,3086.12
3712.95,3087.51
3715.04,3088.91
3717.13,3090.32
3719.21,3091.72
3721.3,3093.12
3723.38,3094.51
3725.46,3095.91
3727.55,3097.31
3729.64,3098.72
3731.71,3100.1
3733.79,3101.49
3735.87,3102.88
3737.94,3104.27
3740.02,3105.65
3742.1,3107.03
3744.17,3108.43
3746.22,3109.82
3748.27,3111.2
3750.33,3112.58
3752.39,3113.94
3754.45,3115.3
3756.53,3116.68
3758.64,3118.09
3760.76,3119.5
3762.98,3120.99
3765.06,3122.38
3767.14,3123.77
3769.23,3125.16
3771.16,3126.45
3773.37,3127.91
3775.48,3129.3
3777.59,3130.72
3779.67,3132.12
3781.61,3133.42
3783.7,3134.81
3785.79,3136.21
3787.88,3137.61
3789.99,3139
3792.11,3140.41
3794.23,3141.84
3796.32,3143.25
3798.41,3144.65
3800.37,3145.96
3802.47,3147.36
3804.59,3148.76
3806.71,3150.16
3808.85,3151.58
3810.84,3152.91
3812.95,3154.31
3815.07,3155.73
3817.18,3157.14
3819.31,3158.56
3821.28,3159.88
3823.41,3161.31
3825.5,3162.71
3827.59,3164.08
3829.72,3165.48
3831.71,3166.8
3833.81,3168.21
3835.93,3169.62
3838.04,3171.04
3840.16,3172.46
3842.23,3173.86
3844.31,3175.25
3846.27,3176.57
3848.37,3177.98
3850.48,3179.4
3852.56,3180.81
3854.65,3182.23
3856.74,3183.66
3858.8,3185.06
3860.88,3186.43
3863,3187.84
3865.09,3189.24
3867.05,3190.55
3869.15,3191.95
3871.26,3193.36
3873.35,3194.77
3875.44,3196.17
3877.55,3197.58
3879.52,3198.91
3881.64,3200.33
3883.76,3201.75
3885.89,3203.18
3887.87,3204.51
3890.02,3205.96
3892.01,3207.29
3894.15,3208.72
3896.29,3210.17
3898.28,3211.52
3900.43,3212.96
3902.43,3214.32
3904.57,3215.77
3906.58,3217.13
3908.72,3218.58
3910.72,3219.94
3912.87,3221.41
3914.89,3222.79
3917.04,3224.27
3919.05,3225.65
3921.07,3227.04
3923.21,3228.52
3925.23,3229.91
3927.38,3231.39
3929.39,3232.78
3931.4,3234.17
3933.54,3235.65
3935.54,3237.03
3937.67,3238.51
3939.66,3239.89
3941.81,3241.37
3943.8,3242.75
3945.94,3244.23
3947.93,3245.61
3950.07,3247.08
3952.07,3248.46
3954.19,3249.93
3956.18,3251.3
3958.32,3252.78
3960.32,3254.16
3962.44,3255.62
3964.43,3256.99
3966.56,3258.45
3968.55,3259.81
3970.68,3261.27
3972.68,3262.64
3974.81,3264.09
3976.79,3265.45
3978.94,3266.91
3980.93,3268.27
3983.06,3269.73
3985.05,3271.09
3987.19,3272.54
3989.31,3273.99
3991.31,3275.35
3993.43,3276.84
3995.53,3278.29
3997.5,3279.65
3999.59,3281.1
4001.57,3282.45
4003.67,3283.9
4005.77,3285.34
4007.75,3286.68
4009.88,3288.13
3414.76,2888.42
3416.93,2889.87
3418.97,2891.22
3421.14,2892.67
3423.17,2894.01
3425.36,2895.46
3427.38,2896.82
3429.53,2898.26
3431.55,2899.6
3433.7,2901.04
3435.71,2902.38
3437.86,2903.81
3439.87,2905.15
3442,2906.57
3444.16,2908.01
3446.16,2909.36
3448.26,2910.78
3450.37,2912.19
3452.35,2913.51
3454.46,2914.91
3456.6,2916.32
3458.74,2917.78
3460.82,2919.19
3462.77,2920.51
3464.86,2921.91
3466.94,2923.3
3469.03,2924.69
3471.15,2926.1
3473.27,2927.5
3475.36,2928.88
3477.47,2930.3
3479.56,2931.7
3481.51,2933.01
3483.61,2934.42
3485.71,2935.83
3487.82,2937.24
3489.92,2938.65
3492.01,2940.06
3494.12,2941.47
3496.1,2942.79
3498.22,2944.19
3500.32,2945.6
3502.41,2947
3504.52,2948.41
3506.61,2949.81
3508.6,2951.13
3510.69,2952.54
3512.8,2953.95
3514.9,2955.36
3517.01,2956.78
3519.1,2958.18
3521.2,2959.58
3523.18,2960.9
3525.3,2962.32
3527.4,2963.73
3529.49,2965.14
3531.59,2966.54
3533.7,2967.95
3535.67,2969.27
3537.75,2970.66
3539.85,2972.06
3541.96,2973.46
3544.06,2974.87
3546.15,2976.26
3548.26,2977.66
3550.36,2979.06
3552.33,2980.38
3554.45,2981.79
3556.54,2983.18
3558.64,2984.58
3560.73,2985.98
3562.83,2987.36
3564.93,2988.76
3567.04,2990.17
3569.14,2991.57
3571.1,2992.88
3573.21,2994.29
3575.3,2995.68
3577.41,2997.09
3579.5,2998.49
3581.61,2999.89
3583.72,3001.3
3585.69,3002.62
3587.81,3004.03
3589.94,3005.45
3592.08,3006.87
3594.07,3008.19
3596.21,3009.62
3598.22,3010.95
3600.38,3012.39
3602.4,3013.74
3604.58,3015.19
3606.62,3016.55
3608.66,3017.91
3610.86,3019.37
3612.91,3020.74
3614.96,3022.11
3617.03,3023.48
3619.09,3024.85
3621.15,3026.23
3623.37,3027.7
3625.43,3029.08
3627.5,3030.47
3629.56,3031.85
3631.64,3033.24
3633.7,3034.62
3635.76,3036.01
3637.83,3037.4
3639.9,3038.78
3642.12,3040.27
3644.19,3041.67
3646.26,3043.06
3648.34,3044.46
3650.43,3045.87
3652.49,3047.26
3654.56,3048.66
3656.65,3050.06
3658.74,3051.46
3660.83,3052.87
3662.9,3054.26
3664.85,3055.56
3666.92,3056.96
3669.01,3058.35
3671.1,3059.75
3673.18,3061.13
3675.27,3062.53
3677.37,3063.91
3679.49,3065.3
3681.6,3066.7
3683.72,3068.1
3685.83,3069.5
3687.82,3070.81
3689.94,3072.21
3692.05,3073.61
3694.16,3075
3696.28,3076.4
3698.39,3077.81
3700.36,3079.11
3702.45,3080.5
3704.56,3081.9
3706.66,3083.3
3708.77,3084.71
3710.88,3086.12
3712.95,3087.51
3715.04,3088.91
3717.13,3090.32
3719.21,3091.72
3721.3,3093.12
3723.38,3094.51
3725.46,3095.91
3727.55,3097.31
3729.64,3098.72
3731.71,3100.1
3733.79,3101.49
3735.87,3102.88
3737.94,3104.27
3740.02,3105.65
3742.1,3107.03
3744.17,3108.43
3746.22,3109.82
3748.27,3111.2
3750.33,3112.58
3752.39,3113.94
3754.45,3115.3
3756.53,3116.68
3758.64,3118.09
3760.76,3119.5
3762.98,3120.99
3765.06,3122.38
3767.14,3123.77
3769.23,3125.16
3771.16,3126.45
3773.37,3127.91
3775.48,3129.3
3777.59,3130.72
3779.67,3132.12
3781.61,3133.42
3783.7,3134.81
3785.79,3136.21
3787.88,3137.61
3789.99,3139
3792.11,3140.41
3794.23,3141.84
3796.32,3143.25
3798.41,3144.65
3800.37,3145.96
3802.47,3147.36
3804.59,3148.76
3806.71,3150.16
3808.85,3151.58
3810.84,3152.91
3812.95,3154.31
3815.07,3155.73
3817.18,3157.14
3819.31,3158.56
3821.28,3159.88
3823.41,3161.31
3825.5,3162.71
3827.59,3164.08
3829.72,3165.48
3831.71,3166.8
3833.81,3168.21
3835.93,3169.62
3838.04,3171.04
3840.16,3172.46
3842.23,3173.86
3844.31,3175.25
3846.27,3176.57
3848.37,3177.98
3850.48,3179.4
3852.56,3180.81
3854.65,3182.23
3856.74,3183.66
3858.8,3185.06
3860.88,3186.43
3863,3187.84
3865.09,3189.24
3867.05,3190.55
3869.15,3191.95
3871.26,3193.36
3873.35,3194.77
3875.44,3196.17
3877.55,3197.58
3879.52,3198.91
3881.64,3200.33
3883.76,3201.75
3885.89,3203.18
3887.87,3204.51
3890.02,3205.96
3892.01,3207.29
3894.15,3208.72
3896.29,3210.17
3898.28,3211.52
3900.43,3212.96
3902.43,3214.32
3904.57,3215.77
3906.58,3217.13
3908.72,3218.58
3910.72,3219.94
3912.87,3221.41
3914.89,3222.79
3917.04,3224.27
3919.05,3225.65
3921.07,3227.04
3923.21,3228.52
3925.23,3229.91
3927.38,3231.39
3929.39,3232.78
3931.4,3234.17
3933.54,3235.65
3935.54,3237.03
3937.67,3238.51
3939.66,3239.89
3941.81,3241.37
3943.8,3242.75
3945.94,3244.23
3947.93,3245.61
3950.07,3247.08
3952.07,3248.46
3954.19,3249.93
3956.18,3251.3
3958.32,3252.78
3960.32,3254.16
3962.44,3255.62
3964.43,3256.99
3966.56,3258.45
3968.55,3259.81
3970.68,3261.27
3972.68,3262.64
3974.81,3264.09
3976.79,3265.45
3978.94,3266.91
3980.93,3268.27
3983.06,3269.73
3985.05,3271.09
3987.19,3272.54
3989.31,3273.99
3991.31,3275.35
3993.43,3276.84
3995.53,3278.29
3997.5,3279.65
3999.59,3281.1
4001.57,3282.45
4003.67,3283.9
4005.77,3285.34
4007.75,3286.68
4009.88,3288.13
3416.74,2885.48
3418.9,2886.92
3420.94,2888.28
3423.11,2889.72
3425.13,2891.06
3427.33,2892.52
3429.37,2893.88
